start_x,start_y,end_x,end_y,distance,velocity,direction,from_title,to_title
594.475,347.26,1035.375,372.04,441.5958088569229,27.949101826408118,0.05614415430974862,"Stress Relief: Coloring Book for Adults and Kids, Bold and Easy, Simple and Big Designs for Relaxation Featuring Animals, Landscape, Flowers, Patterns, Cute Things And Many More (Bold & Easy Coloring)",I Love You Like No Otter: A Funny and Sweet Animal Board Book for Babies and Toddlers this Easter (Punderland)
1035.375,372.04,1010.695,439.255,71.60278364002333,0.14438956168588096,1.9226934947475627,I Love You Like No Otter: A Funny and Sweet Animal Board Book for Babies and Toddlers this Easter (Punderland),"Harry Potter and the Goblet of Fire (Harry Potter, Book 4) (Interactive Illustrated Edition)"
1010.695,439.255,537.04,433.555,473.6892958733605,0.0,-3.129559159025479,"Harry Potter and the Goblet of Fire (Harry Potter, Book 4) (Interactive Illustrated Edition)",Partypooper (Diary of a Wimpy Kid Book 20) (Volume 20)
537.04,433.555,584.35,515.13,94.30120213973947,0.0,1.0452446389757075,Partypooper (Diary of a Wimpy Kid Book 20) (Volume 20),Partypooper (Diary of a Wimpy Kid Book 20) (Volume 20)
592.03,517.2800000000001,1036.105,344.985,476.32779957714,0.0,-0.3701069999724848,Partypooper (Diary of a Wimpy Kid Book 20) (Volume 20),Little Blue Truck's Springtime: An Easter And Springtime Book For Kids
1036.105,344.985,368.635,390.7,669.0336778705539,25.246553881907694,3.07320947624442,Little Blue Truck's Springtime: An Easter And Springtime Book For Kids,The Very Hungry Caterpillar
368.635,390.7,562.72,400.575,194.33605648463697,0.0,0.05083593222667496,The Very Hungry Caterpillar,"Hello, Baby Animals: A Black-and-White Board Book for Babies That Helps Visual Development (High-Contrast Books)"
562.72,400.575,982.4,416.525,419.9829816790199,27.27162218690811,0.037986864520302435,"Hello, Baby Animals: A Black-and-White Board Book for Babies That Helps Visual Development (High-Contrast Books)",The Action Bible: God's Redemptive Story
982.4,416.525,577.56,470.4,408.4090366593276,9.035598156189124,3.009292725161377,The Action Bible: God's Redemptive Story,"Stress Relief: Coloring Book for Adults and Kids, Bold and Easy, Simple and Big Designs for Relaxation Featuring Animals, Landscape, Flowers, Patterns, Cute Things And Many More (Bold & Easy Coloring)"
577.56,470.4,828.5999999999999,439.365,252.95108781145808,0.0,-0.12300162629311122,"Stress Relief: Coloring Book for Adults and Kids, Bold and Easy, Simple and Big Designs for Relaxation Featuring Animals, Landscape, Flowers, Patterns, Cute Things And Many More (Bold & Easy Coloring)",Dog Man: Big Jim Begins: A Graphic Novel (Dog Man #13): From the Creator of Captain Underpants
